model,dataset,idx,label,pred,correct,conf_top1,top5_idx,top5_probs,image_id,class_index,class_hash,class_label,object_category,background_category,background_subcategory
base,inpainted,983,161,879,0,0.07412139326334,"[879, 492, 831, 421, 651]","[0.07412139326334, 0.06857167929410934, 0.059985704720020294, 0.04206164553761482, 0.039501696825027466]",ILSVRC2012_val_00019241,161,n02088238,basset,animals,human_related,floor
base,inpainted,984,539,879,0,0.1083263158798217,"[879, 6, 587, 492, 458]","[0.10832631587982178, 0.05769197270274162, 0.04320329427719116, 0.03718271851539612, 0.03494664654135704]",ILSVRC2012_val_00019490,539,n03223299,doormat,household,human_related,floor
base,inpainted,985,999,230,0,0.0443778112530708,"[230, 259, 958, 253, 168]","[0.04437781125307083, 0.030569015070796013, 0.029507534578442574, 0.027980677783489227, 0.027550751343369484]",ILSVRC2012_val_00021774,999,n15075141,toilet_tissue,household,human_related,floor
base,inpainted,986,715,100,0,0.1130190193653106,"[100, 150, 394, 913, 50]","[0.11301901936531067, 0.07230992615222931, 0.07194573432207108, 0.055248819291591644, 0.03939354792237282]",ILSVRC2012_val_00022581,715,n03929855,pickelhaube,clothing_and_accessories,human_related,floor
base,inpainted,987,153,359,0,0.0773364976048469,"[359, 338, 204, 223, 237]","[0.07733649760484695, 0.041947659105062485, 0.03559925779700279, 0.030156996101140976, 0.028401684015989304]",ILSVRC2012_val_00024809,153,n02085936,Maltese_dog,animals,human_related,floor
base,inpainted,988,161,987,0,0.3142261207103729,"[987, 129, 998, 868, 696]","[0.3142261207103729, 0.03922155499458313, 0.030558424070477486, 0.029842069372534752, 0.024790866300463676]",ILSVRC2012_val_00025539,161,n02088238,basset,animals,human_related,floor
base,inpainted,989,543,553,0,0.0933451354503631,"[553, 908, 681, 549, 628]","[0.09334513545036316, 0.05057290568947792, 0.03326931968331337, 0.029737846925854683, 0.02784109301865101]",ILSVRC2012_val_00026198,543,n03255030,dumbbell,sports_and_recreation,human_related,floor
base,inpainted,990,161,492,0,0.0972871780395507,"[492, 532, 846, 630, 620]","[0.09728717803955078, 0.07285882532596588, 0.06700825691223145, 0.05284803733229637, 0.048700638115406036]",ILSVRC2012_val_00026622,161,n02088238,basset,animals,human_related,floor
base,inpainted,991,849,608,0,0.3515559434890747,"[608, 70, 797, 313, 750]","[0.3515559434890747, 0.06907132267951965, 0.0442337729036808, 0.032311100512742996, 0.02997424267232418]",ILSVRC2012_val_00027273,849,n04398044,teapot,household,human_related,floor
base,inpainted,992,422,422,1,0.1910944581031799,"[422, 532, 559, 743, 877]","[0.19109445810317993, 0.12754473090171814, 0.12718531489372253, 0.08312009274959564, 0.06546933203935623]",ILSVRC2012_val_00028388,422,n02790996,barbell,sports_and_recreation,human_related,floor
base,inpainted,993,157,48,0,0.115474559366703,"[48, 313, 6, 70, 395]","[0.11547455936670303, 0.09121457487344742, 0.08156682550907135, 0.044726766645908356, 0.04224054887890816]",ILSVRC2012_val_00030141,157,n02086910,papillon,animals,human_related,floor
base,inpainted,994,193,703,0,0.4101810753345489,"[703, 425, 807, 831, 915]","[0.41018107533454895, 0.08275377750396729, 0.06306662410497665, 0.055298078805208206, 0.03950711339712143]",ILSVRC2012_val_00031377,193,n02096294,Australian_terrier,animals,human_related,floor
base,inpainted,995,728,884,0,0.1912413984537124,"[884, 532, 619, 887, 840]","[0.19124139845371246, 0.0739544928073883, 0.04469515383243561, 0.03826900199055672, 0.0321110263466835]",ILSVRC2012_val_00033272,728,n03958227,plastic_bag,household,human_related,floor
base,inpainted,996,201,640,0,0.8798823952674866,"[640, 500, 69, 669, 835]","[0.8798823952674866, 0.010120703838765621, 0.007940729148685932, 0.005519617348909378, 0.005289743654429913]",ILSVRC2012_val_00033775,201,n02097658,silky_terrier,animals,human_related,floor
base,inpainted,997,174,726,0,0.0595697611570358,"[726, 539, 521, 630, 544]","[0.05956976115703583, 0.04579304903745651, 0.03799233213067055, 0.03590839356184006, 0.032385122030973434]",ILSVRC2012_val_00034005,174,n02091467,Norwegian_elkhound,animals,human_related,floor
base,inpainted,998,171,539,0,0.2371951043605804,"[539, 741, 640, 835, 591]","[0.23719510436058044, 0.10720830410718918, 0.10343705862760544, 0.10033860802650452, 0.06875718384981155]",ILSVRC2012_val_00034184,171,n02091032,Italian_greyhound,animals,human_related,floor
base,inpainted,999,161,526,0,0.0684466585516929,"[526, 161, 223, 559, 184]","[0.06844665855169296, 0.04438093677163124, 0.04225480929017067, 0.032545384019613266, 0.03196712210774422]",ILSVRC2012_val_00034571,161,n02088238,basset,animals,human_related,floor
base,inpainted,1000,882,853,0,0.6566898226737976,"[853, 891, 640, 588, 884]","[0.6566898226737976, 0.06398996710777283, 0.041274700313806534, 0.02358190342783928, 0.016551680862903595]",ILSVRC2012_val_00039615,882,n04517823,vacuum,technology_and_electronics,human_related,floor
base,inpainted,1001,199,263,0,0.0643739253282547,"[263, 961, 521, 882, 607]","[0.0643739253282547, 0.05002633482217789, 0.04072858393192291, 0.029656048864126205, 0.02810332551598549]",ILSVRC2012_val_00039666,199,n02097298,Scotch_terrier,animals,human_related,floor
base,inpainted,1002,226,519,0,0.0984356179833412,"[519, 209, 741, 539, 884]","[0.09843561798334122, 0.065105140209198, 0.0648280456662178, 0.056303225457668304, 0.04700218513607979]",ILSVRC2012_val_00040386,226,n02105251,briard,animals,human_related,floor
base,inpainted,1003,559,421,0,0.1445428282022476,"[421, 753, 811, 721, 492]","[0.14454282820224762, 0.13602934777736664, 0.07859647274017334, 0.04850509762763977, 0.04490279033780098]",ILSVRC2012_val_00040576,559,n03376595,folding_chair,household,human_related,floor
base,inpainted,1004,532,799,0,0.0909866318106651,"[799, 424, 743, 624, 721]","[0.09098663181066513, 0.08234526962041855, 0.0800747200846672, 0.05285428836941719, 0.04383952170610428]",ILSVRC2012_val_00041816,532,n03201208,dining_table,household,human_related,floor
base,inpainted,1005,882,532,0,0.1580401957035064,"[532, 553, 421, 493, 492]","[0.15804019570350647, 0.10058530420064926, 0.05299447104334831, 0.02638309635221958, 0.022315705195069313]",ILSVRC2012_val_00042558,882,n04517823,vacuum,technology_and_electronics,human_related,floor
base,inpainted,1006,174,284,0,0.048938687890768,"[284, 245, 679, 512, 763]","[0.04893868789076805, 0.04751358926296234, 0.024401111528277397, 0.02374458685517311, 0.022252200171351433]",ILSVRC2012_val_00044846,174,n02091467,Norwegian_elkhound,animals,human_related,floor
base,inpainted,1007,86,395,0,0.065598040819168,"[395, 357, 272, 596, 22]","[0.06559804081916809, 0.03685026243329048, 0.03365336358547211, 0.0290983933955431, 0.024798892438411713]",ILSVRC2012_val_00044891,86,n01807496,partridge,animals,human_related,floor
base,inpainted,1008,178,526,0,0.2967921793460846,"[526, 553, 453, 760, 421]","[0.2967921793460846, 0.10720527172088623, 0.060293883085250854, 0.03994531184434891, 0.03792669624090195]",ILSVRC2012_val_00044897,178,n02092339,Weimaraner,animals,human_related,floor
base,inpainted,1009,252,803,0,0.3055074512958526,"[803, 425, 738, 876, 970]","[0.30550745129585266, 0.08865753561258316, 0.05019410699605942, 0.04773922637104988, 0.039413195103406906]",ILSVRC2012_val_00047479,252,n02110627,affenpinscher,animals,human_related,floor
base,inpainted,1010,156,537,0,0.0896526202559471,"[537, 209, 202, 792, 803]","[0.08965262025594711, 0.07180634886026382, 0.052164603024721146, 0.04630532115697861, 0.03742527589201927]",ILSVRC2012_val_00047913,156,n02086646,Blenheim_spaniel,animals,human_related,floor
base,inpainted,1011,208,884,0,0.1466934531927108,"[884, 637, 769, 879, 827]","[0.14669345319271088, 0.05355816334486008, 0.044063009321689606, 0.03843751549720764, 0.03436736762523651]",ILSVRC2012_val_00049959,208,n02099712,Labrador_retriever,animals,human_related,floor
base,inpainted,1012,543,549,0,0.1947234272956848,"[549, 534, 532, 197, 651]","[0.19472342729568481, 0.09351471811532974, 0.08969796448945999, 0.057493314146995544, 0.029662808403372765]",ILSVRC2012_val_00001287,543,n03255030,dumbbell,sports_and_recreation,human_related,hall
base,inpainted,1013,444,851,0,0.0728962123394012,"[851, 708, 876, 469, 756]","[0.07289621233940125, 0.0703025832772255, 0.04696682468056679, 0.030783800408244133, 0.029446132481098175]",ILSVRC2012_val_00001311,444,n02835271,bicycle-built-for-two,vehicles,human_related,hall
base,inpainted,1014,823,884,0,0.2991581559181213,"[884, 743, 794, 421, 896]","[0.29915815591812134, 0.11848629266023636, 0.08061782270669937, 0.0706285685300827, 0.05898120626807213]",ILSVRC2012_val_00003333,823,n04317175,stethoscope,technology_and_electronics,human_related,hall
base,inpainted,1015,841,799,0,0.2011571377515792,"[799, 694, 580, 421, 706]","[0.20115713775157928, 0.16119956970214844, 0.10159587115049362, 0.07976541668176651, 0.05686264485120773]",ILSVRC2012_val_00005163,841,n04370456,sweatshirt,clothing_and_accessories,human_related,hall
base,inpainted,1016,581,586,0,0.1193017736077308,"[586, 471, 150, 847, 450]","[0.11930177360773087, 0.10699427127838135, 0.10090462118387222, 0.07451097667217255, 0.07085283100605011]",ILSVRC2012_val_00005798,581,n03459775,grille,clothing_and_accessories,human_related,hall
base,inpainted,1017,601,406,0,0.2657948136329651,"[406, 762, 866, 582, 579]","[0.2657948136329651, 0.20938518643379211, 0.06003924831748009, 0.033373210579156876, 0.0282298494130373]",ILSVRC2012_val_00006990,601,n03534580,hoopskirt,clothing_and_accessories,human_related,hall
base,inpainted,1018,857,741,0,0.4511303305625915,"[741, 857, 894, 748, 835]","[0.45113033056259155, 0.07215297222137451, 0.030367471277713776, 0.029222777113318443, 0.020923830568790436]",ILSVRC2012_val_00007693,857,n04429376,throne,household,human_related,hall
base,inpainted,1019,822,876,0,0.162669762969017,"[876, 435, 492, 831, 669]","[0.16266976296901703, 0.08631198853254318, 0.08582033216953278, 0.08146572858095169, 0.06309597194194794]",ILSVRC2012_val_00011156,822,n04311174,steel_drum,buildings_and_structures,human_related,hall
base,inpainted,1020,543,660,0,0.1013077944517135,"[660, 820, 757, 561, 471]","[0.10130779445171356, 0.09457849711179733, 0.04263637214899063, 0.04166821390390396, 0.03683708980679512]",ILSVRC2012_val_00012590,543,n03255030,dumbbell,sports_and_recreation,human_related,hall
base,inpainted,1021,559,532,0,0.2008567750453949,"[532, 706, 435, 876, 579]","[0.2008567750453949, 0.19133508205413818, 0.12236291915178299, 0.11500820517539978, 0.05069981515407562]",ILSVRC2012_val_00015646,559,n03376595,folding_chair,household,human_related,hall
base,inpainted,1022,863,651,0,0.1138425022363662,"[651, 896, 415, 744, 876]","[0.11384250223636627, 0.09038663655519485, 0.07165215909481049, 0.06675538420677185, 0.06664329767227173]",ILSVRC2012_val_00020247,863,n04458633,totem_pole,buildings_and_structures,human_related,hall
base,inpainted,1023,486,259,0,0.0723705068230629,"[259, 332, 230, 876, 192]","[0.0723705068230629, 0.06570474803447723, 0.0549049936234951, 0.04226861149072647, 0.03924296796321869]",ILSVRC2012_val_00024444,486,n02992211,cello,household,human_related,hall
base,inpainted,1024,450,466,0,0.1627957224845886,"[466, 627, 534, 829, 874]","[0.16279572248458862, 0.14873000979423523, 0.07650607824325562, 0.0600685216486454, 0.03391684219241142]",ILSVRC2012_val_00024826,450,n02860847,bobsled,vehicles,human_related,hall
base,inpainted,1025,615,743,0,0.2290843576192855,"[743, 657, 744, 424, 668]","[0.22908435761928558, 0.16099093854427338, 0.06686626374721527, 0.052877359092235565, 0.05274178832769394]",ILSVRC2012_val_00027650,615,n03623198,knee_pad,clothing_and_accessories,human_related,hall
base,inpainted,1026,579,854,0,0.6195148825645447,"[854, 619, 846, 346, 55]","[0.6195148825645447, 0.04918476194143295, 0.043184831738471985, 0.023916587233543396, 0.014942045323550701]",ILSVRC2012_val_00028864,579,n03452741,grand_piano,household,human_related,hall
base,inpainted,1027,790,398,0,0.2351561337709427,"[398, 487, 590, 538, 741]","[0.2351561337709427, 0.2071451097726822, 0.12640242278575897, 0.0782209038734436, 0.053125400096178055]",ILSVRC2012_val_00034721,790,n04204238,shopping_basket,household,human_related,hall
base,inpainted,1028,160,812,0,0.0730580613017082,"[812, 440, 819, 416, 934]","[0.07305806130170822, 0.07248032093048096, 0.07091159373521805, 0.06871244311332703, 0.044549621641635895]",ILSVRC2012_val_00035315,160,n02088094,Afghan_hound,animals,human_related,hall
base,inpainted,1029,422,422,1,0.5627480149269104,"[422, 523, 766, 743, 559]","[0.5627480149269104, 0.10948380827903748, 0.04784105718135834, 0.04090654104948044, 0.015145182609558105]",ILSVRC2012_val_00036280,422,n02790996,barbell,sports_and_recreation,human_related,hall
base,inpainted,1030,882,657,0,0.5860838890075684,"[657, 421, 744, 557, 517]","[0.5860838890075684, 0.17189621925354004, 0.10841036587953568, 0.009848704561591148, 0.0068846410140395164]",ILSVRC2012_val_00036519,882,n04517823,vacuum,technology_and_electronics,human_related,hall
base,inpainted,1031,608,799,0,0.2918086349964142,"[799, 743, 624, 877, 706]","[0.2918086349964142, 0.12310601770877838, 0.1185668483376503, 0.09072992950677872, 0.0614314079284668]",ILSVRC2012_val_00037304,608,n03594734,jean,clothing_and_accessories,human_related,hall
base,inpainted,1032,489,857,0,0.7064372897148132,"[857, 406, 497, 800, 741]","[0.7064372897148132, 0.08368881046772003, 0.04648863896727562, 0.021599214524030685, 0.017476806417107582]",ILSVRC2012_val_00046648,489,n03000134,chainlink_fence,buildings_and_structures,human_related,hall
base,inpainted,1033,212,549,0,0.7289333343505859,"[549, 922, 921, 845, 628]","[0.7289333343505859, 0.027452588081359863, 0.027267709374427795, 0.01717512309551239, 0.014402561821043491]",ILSVRC2012_val_00049965,212,n02100735,English_setter,animals,human_related,hall
base,inpainted,1034,145,976,0,0.2217521965503692,"[976, 84, 979, 525, 978]","[0.22175219655036926, 0.13352666795253754, 0.08608304709196091, 0.028762923553586006, 0.027230046689510345]",ILSVRC2012_val_00001056,145,n02056570,king_penguin,animals,human_related,pool
base,inpainted,1035,103,556,0,0.3082565069198608,"[556, 789, 587, 777, 651]","[0.30825650691986084, 0.12090969830751419, 0.09064003080129623, 0.08079462498426437, 0.06735879182815552]",ILSVRC2012_val_00006797,103,n01873310,platypus,animals,human_related,pool
base,inpainted,1036,148,148,1,0.8591001033782959,"[148, 147, 620, 681, 562]","[0.8591001033782959, 0.020542513579130173, 0.008721805177628994, 0.008089800365269184, 0.008067796938121319]",ILSVRC2012_val_00007184,148,n02071294,killer_whale,animals,human_related,pool
base,inpainted,1037,149,149,1,0.7398279905319214,"[149, 6, 977, 973, 147]","[0.7398279905319214, 0.02597242407500744, 0.023446882143616676, 0.015518918633460999, 0.014062730595469475]",ILSVRC2012_val_00008862,149,n02074367,dugong,animals,human_related,pool
base,inpainted,1038,103,103,1,0.4156780838966369,"[103, 941, 79, 71, 77]","[0.41567808389663696, 0.3380734622478485, 0.014607551507651806, 0.009441985748708248, 0.009369022212922573]",ILSVRC2012_val_00013689,103,n01873310,platypus,animals,human_related,pool
base,inpainted,1039,148,148,1,0.7211353182792664,"[148, 977, 84, 344, 703]","[0.7211353182792664, 0.037295930087566376, 0.03479689732193947, 0.025899235159158707, 0.015167455188930035]",ILSVRC2012_val_00014159,148,n02071294,killer_whale,animals,human_related,pool
base,inpainted,1040,148,562,0,0.2854064702987671,"[562, 148, 554, 833, 484]","[0.2854064702987671, 0.2132163792848587, 0.08208239078521729, 0.065701924264431, 0.04125700891017914]",ILSVRC2012_val_00014819,148,n02071294,killer_whale,animals,human_related,pool
base,inpainted,1041,148,433,0,0.1978837847709655,"[433, 148, 801, 6, 150]","[0.19788378477096558, 0.13770240545272827, 0.12216044217348099, 0.06137460470199585, 0.046445079147815704]",ILSVRC2012_val_00016628,148,n02071294,killer_whale,animals,human_related,pool
base,inpainted,1042,983,149,0,0.3372680246829986,"[149, 6, 4, 3, 983]","[0.33726802468299866, 0.18519242107868195, 0.13406501710414886, 0.11636468023061752, 0.04986682906746864]",ILSVRC2012_val_00017929,983,n10565667,scuba_diver,clothing_and_accessories,human_related,pool
base,inpainted,1043,842,344,0,0.1099170595407486,"[344, 329, 354, 123, 646]","[0.1099170595407486, 0.09006620198488235, 0.05813508480787277, 0.04143928736448288, 0.03530571982264519]",ILSVRC2012_val_00019658,842,n04371430,swimming_trunks,clothing_and_accessories,human_related,pool
base,inpainted,1044,1,1,1,0.4440632164478302,"[1, 124, 964, 824, 122]","[0.4440632164478302, 0.11922599375247955, 0.053847555071115494, 0.04534812271595001, 0.03570672124624252]",ILSVRC2012_val_00020785,1,n01443537,goldfish,animals,human_related,pool
base,inpainted,1045,36,390,0,0.1991968750953674,"[390, 391, 394, 29, 35]","[0.19919687509536743, 0.10493304580450058, 0.06979456543922424, 0.05849773436784744, 0.05802382901310921]",ILSVRC2012_val_00022350,36,n01667778,terrapin,animals,human_related,pool
base,inpainted,1046,155,472,0,0.165373221039772,"[472, 835, 727, 562, 772]","[0.16537322103977203, 0.08185947686433792, 0.055748116225004196, 0.04738577455282211, 0.04303412511944771]",ILSVRC2012_val_00029700,155,n02086240,Shih-Tzu,animals,human_related,pool
